"game_id","date_game","game_start_time","visitor_team_name","visitor_pts","home_team_name","home_pts","home_pt_diff","visit_pt_diff","home_wl_perc","visit_wl_perc","visit_wl_as_visitor","home_wl_as_home","home_play_yest","visit_play_yest","home_3_in_4","visit_3_in_4","home_2_in_3","visit_2_in_3","label"
"200011210IND","Tue, Nov 21, 2000","7:00p","Houston Rockets",101,"Indiana Pacers",89,2.66666666666667,3,0.555555555555556,0.6,0,0.75,0,0,0,0,0,0,0
"200011210WAS","Tue, Nov 21, 2000","7:00p","Portland Trail Blazers",104,"Washington Wizards",94,-3.1,4.3,0.3,0.7,0.5,0.2,0,0,0,0,0,1,0
"200011210CLE","Tue, Nov 21, 2000","7:30p","Detroit Pistons",98,"Cleveland Cavaliers",117,-1.77777777777778,-2.9,0.666666666666667,0.4,0.428571428571429,1,0,0,0,0,0,0,1
"200011210DAL","Tue, Nov 21, 2000","8:00p","Seattle SuperSonics",116,"Dallas Mavericks",110,-2.9,-3.3,0.7,0.4,0.285714285714286,0.6,1,0,1,0,1,0,0
"200011210ORL","Tue, Nov 21, 2000","8:00p","New York Knicks",85,"Orlando Magic",84,-5,2.5,0.4,0.7,0.666666666666667,0.4,0,0,0,0,0,0,0
"200011210GSW","Tue, Nov 21, 2000","10:30p","Chicago Bulls",77,"Golden State Warriors",89,-8.5,-14.9,0.2,0.1,0,0.25,0,0,0,0,0,1,1
"200011220BOS","Wed, Nov 22, 2000","7:00p","Houston Rockets",81,"Boston Celtics",96,-4.4,5,0.4,0.7,0.2,0.666666666666667,0,1,0,0,0,0,1
"200011220ATL","Wed, Nov 22, 2000","7:30p","New York Knicks",74,"Atlanta Hawks",78,-10.3636363636364,5.5,0.0909090909090909,0.8,0.714285714285714,0.25,0,1,0,0,0,1,1
"200011220CHH","Wed, Nov 22, 2000","7:30p","Philadelphia 76ers",73,"Charlotte Hornets",88,1.2,11.1,0.5,1,1,0.25,0,0,0,0,1,0,1
"200011220MIA","Wed, Nov 22, 2000","7:30p","Cleveland Cavaliers",86,"Miami Heat",67,1.7,0.3,0.5,0.7,0.4,0.8,0,1,0,0,0,0,0
"200011220MIL","Wed, Nov 22, 2000","8:00p","Portland Trail Blazers",93,"Milwaukee Bucks",84,-4.33333333333333,7.9,0.333333333333333,0.8,0.555555555555556,0.6,0,1,0,1,0,1,0
"200011220MIN","Wed, Nov 22, 2000","8:00p","Vancouver Grizzlies",100,"Minnesota Timberwolves",101,2.2,1.2,0.6,0.4,0.5,0.75,0,0,0,0,0,0,1
"200011220SAS","Wed, Nov 22, 2000","8:30p","Seattle SuperSonics",85,"San Antonio Spurs",112,4.5,-2.1,0.7,0.5,0.375,1,0,1,0,0,0,0,1
"200011220PHO","Wed, Nov 22, 2000","9:00p","New Jersey Nets",85,"Phoenix Suns",97,7.3,2.8,0.7,0.6,1,0.857142857142857,0,0,0,0,0,0,1
"200011220UTA","Wed, Nov 22, 2000","9:00p","Denver Nuggets",78,"Utah Jazz",116,7.3,-3,0.7,0.6,0.25,0.666666666666667,0,0,0,0,0,0,1
"200011220LAL","Wed, Nov 22, 2000","10:30p","Golden State Warriors",91,"Los Angeles Lakers",111,3,-7.3,0.7,0.3,0.166666666666667,0.8,0,1,0,0,0,1,1
"200011220SAC","Wed, Nov 22, 2000","10:30p","Chicago Bulls",71,"Sacramento Kings",100,9.5,-16.1,0.7,0.1,0,0.8,0,1,0,1,0,1,1
"200011230IND","Thu, Nov 23, 2000","8:00p","Toronto Raptors",111,"Indiana Pacers",91,1.2,3.7,0.5,0.5,0.333333333333333,0.6,0,0,0,0,0,0,0
"200011240ATL","Fri, Nov 24, 2000","7:30p","Philadelphia 76ers",76,"Atlanta Hawks",67,-8.6,9.6,0.2,1,0.833333333333333,0.4,0,0,0,0,0,0,0
"200011240BOS","Fri, Nov 24, 2000","7:30p","Orlando Magic",98,"Boston Celtics",103,-2.9,-6.2,0.5,0.3,0.333333333333333,0.714285714285714,0,0,0,0,0,0,1
"200011240CLE","Fri, Nov 24, 2000","7:30p","Miami Heat",80,"Cleveland Cavaliers",85,2.2,-0.2,0.8,0.5,0.2,1,0,0,0,0,1,0,1
"200011240DET","Fri, Nov 24, 2000","8:00p","Vancouver Grizzlies",96,"Detroit Pistons",118,-5.7,1.1,0.3,0.4,0.4,0.25,0,0,0,0,0,0,1
"200011240IND","Fri, Nov 24, 2000","8:00p","Washington Wizards",87,"Indiana Pacers",99,-0.8,-3,0.5,0.3,0.333333333333333,0.5,1,0,0,0,1,0,1
"200011240MIL","Fri, Nov 24, 2000","8:30p","Charlotte Hornets",106,"Milwaukee Bucks",90,-4.8,4.5,0.3,0.6,0.625,0.5,0,0,0,0,0,0,0
"200011240DEN","Fri, Nov 24, 2000","9:00p","San Antonio Spurs",92,"Denver Nuggets",102,-5.5,7.2,0.6,0.8,0.4,0.714285714285714,0,0,0,0,0,0,1
"200011240PHO","Fri, Nov 24, 2000","9:00p","Golden State Warriors",74,"Phoenix Suns",80,8.5,-9.5,0.8,0.2,0.142857142857143,0.875,0,0,0,0,0,1,1
"200011240SEA","Fri, Nov 24, 2000","10:00p","Los Angeles Clippers",81,"Seattle SuperSonics",98,-6.1,-3.3,0.4,0.4,0.25,0.5,0,0,0,0,1,0,1
"200011240UTA","Fri, Nov 24, 2000","10:00p","New Jersey Nets",85,"Utah Jazz",97,11.1,1.6,0.8,0.6,0.75,0.714285714285714,0,0,0,0,0,0,1
"200011240LAL","Fri, Nov 24, 2000","10:30p","Minnesota Timberwolves",108,"Los Angeles Lakers",115,4,2.3,0.7,0.7,0.5,0.833333333333333,0,0,0,0,0,0,1
"200011250NYK","Sat, Nov 25, 2000","1:00p","Toronto Raptors",79,"New York Knicks",75,2.6,5.7,0.7,0.6,0.5,0.6,0,0,0,0,0,0,0
"200011250CHH","Sat, Nov 25, 2000","7:30p","Cleveland Cavaliers",98,"Charlotte Hornets",109,5.7,2.3,0.6,0.8,0.5,0.4,1,1,0,1,1,1,1
"200011250MIA","Sat, Nov 25, 2000","7:30p","Houston Rockets",91,"Miami Heat",80,-3.3,1.3,0.4,0.6,0.166666666666667,0.666666666666667,1,0,0,0,1,0,0
"200011250ORL","Sat, Nov 25, 2000","7:30p","Atlanta Hawks",92,"Orlando Magic",114,-4.1,-7,0.3,0.2,0,0.333333333333333,1,1,0,0,0,1,1
"200011250DAL","Sat, Nov 25, 2000","8:00p","Denver Nuggets",84,"Dallas Mavericks",108,-4.1,-4.9,0.6,0.6,0.2,0.5,0,1,0,0,0,1,1
"200011250WAS","Sat, Nov 25, 2000","8:00p","Milwaukee Bucks",100,"Washington Wizards",107,-6,-6.4,0.2,0.3,0,0.166666666666667,1,1,0,0,0,1,1
"200011250SAS","Sat, Nov 25, 2000","8:30p","Philadelphia 76ers",76,"San Antonio Spurs",96,4.9,7.6,0.7,1,0.857142857142857,1,1,1,0,0,1,1,1
"200011250POR","Sat, Nov 25, 2000","10:00p","New Jersey Nets",84,"Portland Trail Blazers",86,8.1,0.8,0.8,0.6,0.6,0.75,0,1,0,0,0,1,1
"200011250GSW","Sat, Nov 25, 2000","10:30p","Minnesota Timberwolves",93,"Golden State Warriors",114,-9.7,0.8,0.2,0.6,0.428571428571429,0.4,1,1,1,0,1,1,1
"200011250LAC","Sat, Nov 25, 2000","10:30p","Phoenix Suns",95,"Los Angeles Clippers",89,-4.2,9.3,0.4,0.9,0.333333333333333,0.375,1,1,0,0,0,1,0
"200011250SAC","Sat, Nov 25, 2000","10:30p","Seattle SuperSonics",101,"Sacramento Kings",125,12.4,-3.7,0.8,0.5,0.333333333333333,0.833333333333333,0,1,0,1,0,1,1
"200011260BOS","Sun, Nov 26, 2000","12:30p","Vancouver Grizzlies",98,"Boston Celtics",87,-4.4,-1.7,0.5,0.3,0.333333333333333,0.75,0,0,0,0,0,0,0
"200011260TOR","Sun, Nov 26, 2000","3:00p","Chicago Bulls",89,"Toronto Raptors",101,7,-17.1,0.7,0.1,0,0.571428571428571,1,0,0,0,1,0,1
"200011260DET","Sun, Nov 26, 2000","7:00p","Utah Jazz",94,"Detroit Pistons",79,-1.5,11,0.4,0.8,0.75,0.4,0,0,0,0,0,0,0
"200011270NYK","Mon, Nov 27, 2000","7:30p","Vancouver Grizzlies",72,"New York Knicks",97,1.8,-1.4,0.6,0.3,0.428571428571429,0.5,0,1,0,0,0,1,1
"200011270ORL","Mon, Nov 27, 2000","7:30p","Milwaukee Bucks",104,"Orlando Magic",95,-1.2,-6.7,0.4,0.3,0,0.428571428571429,0,0,0,0,1,1,0
"200011270LAC","Mon, Nov 27, 2000","10:30p","Los Angeles Lakers",98,"Los Angeles Clippers",83,-5.1,5.2,0.3,0.8,0.5,0.333333333333333,0,0,0,0,1,0,0
"200011280WAS","Tue, Nov 28, 2000","7:00p","Atlanta Hawks",102,"Washington Wizards",75,-4.9,-8.9,0.3,0.2,0,0.285714285714286,0,0,0,0,0,0,0
"200011280CLE","Tue, Nov 28, 2000","7:30p","Boston Celtics",87,"Cleveland Cavaliers",72,1,-5.7,0.7,0.4,0,1,0,0,0,0,0,0,0
"200011280MIA","Tue, Nov 28, 2000","7:30p","Milwaukee Bucks",102,"Miami Heat",101,-4,-3.6,0.4,0.4,0.166666666666667,0.571428571428571,0,1,0,1,0,1,0
"200011280NJN","Tue, Nov 28, 2000","7:30p","Utah Jazz",98,"New Jersey Nets",92,-0.4,12,0.5,0.8,0.8,0.428571428571429,0,0,0,0,0,0,0
"200011280DAL","Tue, Nov 28, 2000","8:00p","Toronto Raptors",93,"Dallas Mavericks",107,-1.1,8.8,0.7,0.8,0.6,0.571428571428571,0,0,0,0,0,1,1
"200011280CHI","Tue, Nov 28, 2000","8:30p","Minnesota Timberwolves",96,"Chicago Bulls",76,-17.3,-0.1,0.1,0.6,0.375,0.2,0,0,0,0,0,0,0
"200011280HOU","Tue, Nov 28, 2000","8:30p","Sacramento Kings",88,"Houston Rockets",81,2.7,12.9,0.7,0.8,0.6,0.857142857142857,0,0,0,0,0,0,0
"200011280POR","Tue, Nov 28, 2000","10:00p","Seattle SuperSonics",105,"Portland Trail Blazers",93,8.7,-5,0.9,0.5,0.3,0.8,0,0,0,0,0,0,0
"200011280LAL","Tue, Nov 28, 2000","10:30p","Indiana Pacers",107,"Los Angeles Lakers",124,5.8,1.7,0.8,0.6,0.4,0.857142857142857,1,0,0,0,0,0,1
"200011290PHI","Wed, Nov 29, 2000","7:00p","Washington Wizards",87,"Philadelphia 76ers",93,5,-6.9,0.9,0.3,0.285714285714286,1,0,1,0,0,0,0,1
"200011290CHH","Wed, Nov 29, 2000","7:30p","Toronto Raptors",79,"Charlotte Hornets",103,5.7,7.6,0.6,0.8,0.5,0.5,0,1,0,1,0,1,1
"200011290DET","Wed, Nov 29, 2000","7:30p","New Jersey Nets",76,"Detroit Pistons",97,-2.3,0.1,0.4,0.5,0.5,0.333333333333333,0,1,0,0,0,0,1
"200011290ORL","Wed, Nov 29, 2000","7:30p","Utah Jazz",88,"Orlando Magic",86,-2.4,12,0.3,0.8,0.833333333333333,0.375,0,1,0,0,0,1,0
"200011290MIN","Wed, Nov 29, 2000","8:00p","Denver Nuggets",107,"Minnesota Timberwolves",100,1.1,-7,0.6,0.6,0.166666666666667,0.8,1,0,0,0,0,0,0
"200011290NYK","Wed, Nov 29, 2000","8:00p","Miami Heat",84,"New York Knicks",81,2.9,-3.9,0.6,0.4,0.166666666666667,0.571428571428571,0,1,0,0,0,0,0
"200011290SAS","Wed, Nov 29, 2000","8:30p","Sacramento Kings",79,"San Antonio Spurs",82,5.7,13.8,0.7,0.9,0.666666666666667,1,0,1,0,0,0,0,1
"200011290VAN","Wed, Nov 29, 2000","10:00p","Phoenix Suns",106,"Vancouver Grizzlies",109,-3,7.3,0.3,0.9,0.5,0.333333333333333,0,0,0,0,1,0,1
"200011290LAC","Wed, Nov 29, 2000","10:30p","Golden State Warriors",83,"Los Angeles Clippers",106,-6.1,-6.4,0.3,0.3,0.125,0.3,0,0,0,0,0,0,1
"200011300ATL","Thu, Nov 30, 2000","7:30p","Chicago Bulls",91,"Atlanta Hawks",82,-5.2,-18,0.3,0.1,0,0.333333333333333,0,0,0,0,0,0,0
"200011300MIL","Thu, Nov 30, 2000","8:00p","Boston Celtics",97,"Milwaukee Bucks",108,-4.4,-4,0.4,0.5,0.2,0.428571428571429,0,0,0,0,1,0,1
"200011300DEN","Thu, Nov 30, 2000","9:00p","Houston Rockets",109,"Denver Nuggets",105,-5.1,2.5,0.7,0.7,0.285714285714286,0.75,1,0,0,0,0,0,0
"200011300POR","Thu, Nov 30, 2000","10:00p","Dallas Mavericks",84,"Portland Trail Blazers",95,6.6,-0.9,0.8,0.7,0.714285714285714,0.666666666666667,0,0,0,0,0,0,1
"200011300SEA","Thu, Nov 30, 2000","10:00p","Los Angeles Lakers",88,"Seattle SuperSonics",121,-3.2,7,0.6,0.8,0.571428571428571,0.6,0,0,0,0,0,1,1
"200011300GSW","Thu, Nov 30, 2000","10:30p","Indiana Pacers",95,"Golden State Warriors",99,-5.6,0.6,0.3,0.6,0.333333333333333,0.5,1,0,0,0,0,0,1
"200012010PHI","Fri, Dec 1, 2000","7:00p","Charlotte Hornets",74,"Philadelphia 76ers",95,4.9,7.5,0.9,0.6,0.666666666666667,1,0,0,0,0,0,0,1
"200012010TOR","Fri, Dec 1, 2000","7:00p","Los Angeles Clippers",95,"Toronto Raptors",104,4.5,-3.2,0.7,0.4,0.2,0.625,0,0,0,0,1,0,1
"200012010BOS","Fri, Dec 1, 2000","7:30p","Minnesota Timberwolves",102,"Boston Celtics",98,-2.1,1,0.5,0.6,0.444444444444444,0.666666666666667,1,0,0,0,1,1,0
"200012010MIA","Fri, Dec 1, 2000","7:30p","Utah Jazz",94,"Miami Heat",92,-4.2,11.6,0.4,0.8,0.857142857142857,0.5,0,0,0,0,1,1,0
"200012010ORL","Fri, Dec 1, 2000","7:30p","New Jersey Nets",80,"Orlando Magic",83,-3.7,-3.6,0.2,0.4,0.428571428571429,0.333333333333333,0,0,0,0,0,1,1
"200012010DET","Fri, Dec 1, 2000","8:00p","Cleveland Cavaliers",93,"Detroit Pistons",103,0.7,-0.7,0.5,0.6,0.428571428571429,0.428571428571429,0,0,0,0,0,0,1
"200012010CHI","Fri, Dec 1, 2000","8:30p","New York Knicks",91,"Chicago Bulls",86,-16.6,2.8,0.2,0.6,0.625,0.166666666666667,1,0,0,0,1,0,0
"200012010VAN","Fri, Dec 1, 2000","10:00p","Indiana Pacers",86,"Vancouver Grizzlies",76,-3.7,-1.1,0.3,0.5,0.285714285714286,0.428571428571429,0,1,0,0,0,1,0
"200012010LAL","Fri, Dec 1, 2000","10:30p","San Antonio Spurs",100,"Los Angeles Lakers",109,4.7,4.8,0.8,0.7,0.333333333333333,0.875,1,0,1,0,1,0,1
"200012010SAC","Fri, Dec 1, 2000","10:30p","Phoenix Suns",98,"Sacramento Kings",105,12.8,6.7,0.8,0.8,0.4,0.857142857142857,0,0,0,0,1,0,1
"200012020ATL","Sat, Dec 2, 2000","2:30p","Milwaukee Bucks",94,"Atlanta Hawks",101,-5.2,-1.9,0.3,0.5,0.285714285714286,0.285714285714286,0,0,0,0,0,0,1
"200012020CHH","Sat, Dec 2, 2000","7:30p","Utah Jazz",89,"Charlotte Hornets",94,6.2,11.2,0.6,0.8,0.875,0.571428571428571,1,1,0,1,1,1,1
"200012020CLE","Sat, Dec 2, 2000","7:30p","Philadelphia 76ers",112,"Cleveland Cavaliers",78,-1.9,6.8,0.5,0.9,0.75,0.857142857142857,1,1,0,0,0,1,0
"200012020NJN","Sat, Dec 2, 2000","7:30p","Orlando Magic",95,"New Jersey Nets",74,-2.5,-2.8,0.4,0.3,0.285714285714286,0.375,1,1,1,0,1,1,0
"200012020NYK","Sat, Dec 2, 2000","7:30p","Minnesota Timberwolves",90,"New York Knicks",100,3.1,1.6,0.6,0.7,0.5,0.5,1,1,0,1,1,1,1
"200012020WAS","Sat, Dec 2, 2000","8:00p","Miami Heat",93,"Washington Wizards",90,-8,-5.1,0.2,0.3,0.285714285714286,0.25,0,1,0,1,0,1,0
"200012020HOU","Sat, Dec 2, 2000","8:30p","Portland Trail Blazers",96,"Houston Rockets",85,1.9,6.1,0.7,0.8,0.6,0.75,0,0,0,0,0,0,0
"200012020DEN","Sat, Dec 2, 2000","9:00p","Seattle SuperSonics",92,"Denver Nuggets",103,-5.7,-0.7,0.6,0.6,0.4,0.666666666666667,0,0,0,0,1,0,1
"200012020GSW","Sat, Dec 2, 2000","10:30p","Dallas Mavericks",97,"Golden State Warriors",78,-4.5,0.7,0.4,0.7,0.625,0.571428571428571,0,0,0,0,1,0,0
"200012030BOS","Sun, Dec 3, 2000","12:30p","Los Angeles Clippers",87,"Boston Celtics",96,-2.3,-5,0.5,0.3,0.166666666666667,0.6,0,0,0,0,1,0,1
"200012030MIL","Sun, Dec 3, 2000","3:00p","Indiana Pacers",80,"Milwaukee Bucks",92,-1.5,-1.2,0.5,0.5,0.375,0.5,1,0,0,0,1,1,1
"200012030VAN","Sun, Dec 3, 2000","3:30p","San Antonio Spurs",97,"Vancouver Grizzlies",79,-7.4,5.8,0.2,0.7,0.285714285714286,0.375,0,0,0,0,0,0,0
"200012030DET","Sun, Dec 3, 2000","7:00p","Washington Wizards",87,"Detroit Pistons",93,2.6,-6.7,0.6,0.2,0.25,0.5,0,1,0,0,0,0,1
"200012030PHO","Sun, Dec 3, 2000","8:00p","Portland Trail Blazers",79,"Phoenix Suns",84,5.5,4.9,0.7,0.8,0.7,0.888888888888889,0,1,0,0,0,1,1
"200012030SEA","Sun, Dec 3, 2000","9:00p","Golden State Warriors",102,"Seattle SuperSonics",118,1.7,-5.8,0.6,0.4,0.111111111111111,0.666666666666667,1,1,0,1,1,1,1
"200012030LAL","Sun, Dec 3, 2000","9:30p","Dallas Mavericks",97,"Los Angeles Lakers",99,6.6,2.4,0.9,0.7,0.666666666666667,0.888888888888889,0,1,0,0,1,1,1
"200012040NYK","Mon, Dec 4, 2000","7:30p","Los Angeles Clippers",78,"New York Knicks",106,2.7,-4.3,0.6,0.3,0.142857142857143,0.555555555555556,0,1,0,0,1,1,1
"200012040DEN","Mon, Dec 4, 2000","9:00p","Philadelphia 76ers",98,"Denver Nuggets",105,-3,9.3,0.7,0.9,0.777777777777778,0.7,0,0,0,0,0,1,1
"200012050IND","Tue, Dec 5, 2000","7:00p","New Jersey Nets",64,"Indiana Pacers",88,-3.6,-8.1,0.4,0.3,0.375,0.571428571428571,0,0,0,0,0,0,1
"200012050ATL","Tue, Dec 5, 2000","7:30p","Miami Heat",100,"Atlanta Hawks",92,-3.6,-4.6,0.4,0.4,0.375,0.375,0,0,0,0,0,0,0
"200012050CLE","Tue, Dec 5, 2000","7:30p","Charlotte Hornets",66,"Cleveland Cavaliers",71,-2.6,8.1,0.5,0.7,0.6,0.75,0,0,0,0,0,0,1
"200012050ORL","Tue, Dec 5, 2000","7:30p","Boston Celtics",98,"Orlando Magic",101,-0.2,-1.2,0.4,0.6,0.166666666666667,0.4,0,0,0,0,0,0,1
"200012050MIN","Tue, Dec 5, 2000","8:00p","Chicago Bulls",90,"Minnesota Timberwolves",100,0.8,-17.6,0.7,0.1,0.111111111111111,0.666666666666667,0,0,0,0,0,0,1
"200012050SAC","Tue, Dec 5, 2000","8:00p","San Antonio Spurs",75,"Sacramento Kings",81,14.3,6.6,0.9,0.7,0.375,0.875,0,0,0,0,0,0,1
"200012050HOU","Tue, Dec 5, 2000","8:30p","Dallas Mavericks",102,"Houston Rockets",109,0.1,4.7,0.6,0.7,0.6,0.666666666666667,0,0,0,0,0,1,1
"200012050UTA","Tue, Dec 5, 2000","9:00p","Toronto Raptors",84,"Utah Jazz",98,11.4,2.4,0.8,0.7,0.428571428571429,0.75,0,0,0,0,0,0,1
"200012050VAN","Tue, Dec 5, 2000","10:00p","Detroit Pistons",83,"Vancouver Grizzlies",91,-8.5,1.8,0.2,0.6,0.375,0.333333333333333,0,0,0,0,0,0,1
"200012050LAL","Tue, Dec 5, 2000","10:30p","Philadelphia 76ers",85,"Los Angeles Lakers",96,6.2,8.4,0.9,0.8,0.7,0.9,0,1,0,1,0,1,1
"200012060WAS","Wed, Dec 6, 2000","7:00p","Los Angeles Clippers",93,"Washington Wizards",88,-6.1,-5.7,0.2,0.3,0.125,0.222222222222222,0,0,0,0,0,1,0
"200012060CHH","Wed, Dec 6, 2000","7:30p","Indiana Pacers",88,"Charlotte Hornets",91,7.9,-2.2,0.7,0.4,0.333333333333333,0.625,1,1,0,0,0,1,1
"200012060MIA","Wed, Dec 6, 2000","7:30p","Denver Nuggets",78,"Miami Heat",95,-4.1,-3.9,0.4,0.7,0.285714285714286,0.444444444444444,1,0,0,0,0,0,1
"200012060NJN","Wed, Dec 6, 2000","7:30p","Milwaukee Bucks",109,"New Jersey Nets",87,-9.3,0.8,0.3,0.6,0.25,0.333333333333333,1,0,0,0,0,0,0
"200012060CHI","Wed, Dec 6, 2000","8:00p","Cleveland Cavaliers",92,"Chicago Bulls",88,-16.3,-3.4,0.1,0.5,0.375,0.142857142857143,1,1,0,0,0,0,0
"200012060DAL","Wed, Dec 6, 2000","8:00p","New York Knicks",85,"Dallas Mavericks",94,2.6,7.6,0.6,0.7,0.666666666666667,0.625,1,0,1,0,1,0,1
"200012060POR","Wed, Dec 6, 2000","10:00p","Toronto Raptors",88,"Portland Trail Blazers",95,3.2,-1.7,0.7,0.6,0.375,0.714285714285714,0,1,0,0,0,0,1
"200012060SEA","Wed, Dec 6, 2000","10:00p","Detroit Pistons",112,"Seattle SuperSonics",99,4.2,2,0.7,0.6,0.333333333333333,0.714285714285714,0,1,0,0,0,1,0
"200012060GSW","Wed, Dec 6, 2000","10:30p","Los Angeles Lakers",122,"Golden State Warriors",125,-6.4,5.7,0.4,0.9,0.5,0.5,0,1,0,0,0,1,1
"200012070ORL","Thu, Dec 7, 2000","7:30p","Denver Nuggets",93,"Orlando Magic",103,-0.5,-4,0.4,0.7,0.25,0.5,0,1,0,0,0,1,1
"200012070MIL","Thu, Dec 7, 2000","8:00p","Phoenix Suns",104,"Milwaukee Bucks",96,2,4.1,0.6,0.7,0.333333333333333,0.555555555555556,1,0,0,0,0,0,0
"200012070MIN","Thu, Dec 7, 2000","8:00p","Washington Wizards",88,"Minnesota Timberwolves",105,0.7,-5.3,0.7,0.2,0.222222222222222,0.714285714285714,0,1,0,0,0,0,1
"200012070SAS","Thu, Dec 7, 2000","8:00p","New York Knicks",86,"San Antonio Spurs",83,6.2,7.1,0.7,0.7,0.6,1,0,1,0,0,0,1,0
"200012070UTA","Thu, Dec 7, 2000","9:00p","Vancouver Grizzlies",87,"Utah Jazz",98,13.5,-6.4,0.9,0.3,0.375,0.777777777777778,0,0,0,0,0,0,1
"200012080BOS","Fri, Dec 8, 2000","7:30p","Indiana Pacers",104,"Boston Celtics",91,-2.2,-2.9,0.5,0.3,0.3,0.7,0,0,0,0,0,1,0
"200012080CHH","Fri, Dec 8, 2000","7:30p","Los Angeles Clippers",87,"Charlotte Hornets",92,8.6,-5.6,0.8,0.3,0.222222222222222,0.666666666666667,0,0,0,0,1,0,1
"200012080MIA","Fri, Dec 8, 2000","7:30p","Atlanta Hawks",76,"Miami Heat",80,-2.2,-3.5,0.5,0.4,0.111111111111111,0.5,0,0,0,0,1,0,1
"200012080NJN","Fri, Dec 8, 2000","7:30p","Phoenix Suns",84,"New Jersey Nets",86,-11.7,4,0.2,0.7,0.428571428571429,0.3,0,1,0,0,1,0,1
"200012080DAL","Fri, Dec 8, 2000","8:00p","Chicago Bulls",86,"Dallas Mavericks",105,5.6,-14,0.7,0.1,0.1,0.666666666666667,0,0,0,0,1,1,1
"200012080POR","Fri, Dec 8, 2000","10:00p","Philadelphia 76ers",107,"Portland Trail Blazers",94,4.1,7.1,0.8,0.7,0.7,0.75,0,0,0,0,0,0,0
"200012080GSW","Fri, Dec 8, 2000","10:30p","Toronto Raptors",108,"Golden State Warriors",92,-5.9,-4.7,0.5,0.5,0.333333333333333,0.555555555555556,0,0,0,0,0,1,0
"200012080LAL","Fri, Dec 8, 2000","10:30p","Seattle SuperSonics",103,"Los Angeles Lakers",95,5.2,0.8,0.8,0.6,0.4,1,0,0,0,0,1,0,0
"200012080SAC","Fri, Dec 8, 2000","10:30p","Houston Rockets",98,"Sacramento Kings",111,14.5,3.1,0.9,0.7,0.375,0.888888888888889,0,0,0,0,0,0,1
"200012090IND","Sat, Dec 9, 2000","7:00p","Charlotte Hornets",96,"Indiana Pacers",99,-1.4,9.8,0.4,0.9,0.545454545454545,0.625,1,1,1,1,1,1,1
"200012090CLE","Sat, Dec 9, 2000","7:30p","Atlanta Hawks",90,"Cleveland Cavaliers",97,-4,-4.1,0.5,0.3,0.1,0.777777777777778,0,1,0,0,0,0,1
"200012090NYK","Sat, Dec 9, 2000","7:30p","Denver Nuggets",88,"New York Knicks",96,6.9,-5.4,0.7,0.6,0.222222222222222,0.6,0,0,0,0,1,1,1
"200012090MIN","Sat, Dec 9, 2000","8:00p","Los Angeles Clippers",73,"Minnesota Timberwolves",85,2.2,-6.5,0.7,0.2,0.2,0.75,0,1,0,0,0,1,1
"200012090MIL","Sat, Dec 9, 2000","8:30p","Washington Wizards",91,"Milwaukee Bucks",99,-0.1,-6.3,0.5,0.2,0.2,0.5,0,0,0,0,1,1,1
"200012090SAS","Sat, Dec 9, 2000","8:30p","Chicago Bulls",81,"San Antonio Spurs",105,4.6,-15.5,0.6,0.1,0.1,0.888888888888889,0,1,0,1,0,1,1
"200012090UTA","Sat, Dec 9, 2000","9:00p","Golden State Warriors",114,"Utah Jazz",125,13.1,-7.7,0.9,0.4,0.1,0.8,0,1,0,0,0,1,1
"200012090POR","Sat, Dec 9, 2000","10:00p","Detroit Pistons",83,"Portland Trail Blazers",114,2.2,2.4,0.7,0.6,0.4,0.666666666666667,1,0,0,0,1,0,1
"200012090SEA","Sat, Dec 9, 2000","10:00p","Houston Rockets",111,"Seattle SuperSonics",104,2,2.4,0.7,0.7,0.333333333333333,0.625,1,1,0,0,1,0,0
"200012090VAN","Sat, Dec 9, 2000","10:00p","Philadelphia 76ers",83,"Vancouver Grizzlies",79,-7.1,7.5,0.3,0.7,0.7,0.4,0,1,0,0,0,0,0
"200012100TOR","Sun, Dec 10, 2000","3:30p","Phoenix Suns",95,"Toronto Raptors",87,-2.5,3.6,0.6,0.6,0.375,0.666666666666667,0,0,0,0,0,1,0
"200012100BOS","Sun, Dec 10, 2000","6:00p","Denver Nuggets",102,"Boston Celtics",104,-4.2,-6.3,0.4,0.5,0.2,0.6,0,1,0,1,0,1,1
"200012100NJN","Sun, Dec 10, 2000","7:30p","Dallas Mavericks",99,"New Jersey Nets",73,-12,7.1,0.2,0.7,0.6,0.4,0,0,0,0,0,0,0
"200012100SAC","Sun, Dec 10, 2000","9:00p","Miami Heat",97,"Sacramento Kings",101,12.7,0.3,0.9,0.6,0.444444444444444,0.9,0,0,0,0,0,0,1
"200012100LAL","Sun, Dec 10, 2000","9:30p","Detroit Pistons",88,"Los Angeles Lakers",112,4.5,-0.3,0.8,0.6,0.4,1,0,1,0,0,0,0,1
"200012110PHI","Mon, Dec 11, 2000","7:00p","Minnesota Timberwolves",96,"Philadelphia 76ers",91,5.8,2.9,0.7,0.7,0.5,1,0,0,0,0,1,0,0
"200012110CHI","Mon, Dec 11, 2000","8:30p","Phoenix Suns",86,"Chicago Bulls",80,-13.4,2.3,0.1,0.6,0.444444444444444,0.125,0,1,0,1,1,1,0
"200012110UTA","Mon, Dec 11, 2000","9:00p","San Antonio Spurs",91,"Utah Jazz",83,9.7,6.3,0.9,0.6,0.333333333333333,0.9,0,0,0,0,0,0,0
